Fecha,Hora,Magnitud,Latitud,Longitud,Profundidad,Referencia de localizacion,Fecha UTC,Hora UTC,Estatus,Mes,Mes_nombre
09/09/2021,12:10:22,3,19.0457,-104.635,13.5,"23 km al SUROESTE de CIHUATLAN, JAL",09/09/2021,17:10:22,revisado,9,septiembre
29/02/2024,00:03:50,3.3,16.9395,-100.124,4.3,"8 km al SUROESTE de COYUCA DE BENITEZ, GRO",29/02/2024,06:03:50,revisado,2,febrero
21/12/2019,13:16:54,3.3,16.216,-97.6822,16.1,"35 km al NOROESTE de RIO GRANDE, OAX",21/12/2019,19:16:54,revisado,12,diciembre
18/08/2017,04:28:36,3.8,16.8393,-94.8485,117.1,"21 km al ESTE de MATIAS ROMERO, OAX",18/08/2017,09:28:36,revisado,8,agosto
22/11/2023,22:03:15,3.6,19.12,-104.064,2.3,"23 km al NOROESTE de CD DE ARMERIA, COL",23/11/2023,04:03:15,revisado,11,noviembre
31/01/2016,04:26:38,3.3,16.7157,-99.6835,4.5,"29 km al SURESTE de ACAPULCO, GRO",31/01/2016,10:26:38,revisado,1,enero
20/10/2024,12:21:12,3.2,17.84,-101.378,58.9,"28 km al NORESTE de ZIHUATANEJO, GRO ",20/10/2024,18:21:12,verificado,10,octubre
15/06/2020,01:45:28,3.7,25.4988,-105.014,5,"65 km al NORESTE de SGO PAPASQUIARO, DGO",15/06/2020,06:45:28,revisado,6,junio
04/11/2024,11:18:28,1.8,23.018,-109.757,11.7,"7 km al SUROESTE de SAN JOSE DEL CABO, BCS ",04/11/2024,17:18:28,verificado,11,noviembre
26/10/2021,16:23:09,3.6,18.0558,-103.348,4.3,"82 km al SUR de COALCOMAN, MICH",26/10/2021,21:23:09,revisado,10,octubre
12/01/2018,02:09:22,3.2,18.9528,-103.445,9.1,"36 km al NOROESTE de COALCOMAN, MICH",12/01/2018,08:09:22,revisado,1,enero
03/04/2019,22:33:41,4,16.6393,-93.546,172.3,"20 km al SURESTE de CINTALAPA, CHIS",04/04/2019,04:33:41,revisado,4,abril
10/05/2017,06:16:42,3.6,14.7357,-93.047,13.5,"77 km al SUROESTE de HUIXTLA, CHIS",10/05/2017,11:16:42,revisado,5,mayo
27/08/2023,04:29:45,3.3,16.5482,-98.4468,27.6,"16 km al SUROESTE de OMETEPEC, GRO",27/08/2023,10:29:45,revisado,8,agosto
29/05/2024,01:08:58,3.1,31.11,-115.12,5.6,"29 km al NOROESTE de SAN FELIPE, BC ",29/05/2024,07:08:58,verificado,5,mayo
12/08/2017,00:08:17,3.4,15.692,-97.706,17.3,"46 km al SUROESTE de RIO GRANDE, OAX",12/08/2017,05:08:17,revisado,8,agosto
21/02/2015,07:11:59,3.3,16.2688,-97.7907,2,"29 km al SURESTE de PINOTEPA NACIONAL, OAX",21/02/2015,13:11:59,revisado,2,febrero
26/04/2022,08:40:10,3.9,16.4065,-96.2175,50.5,"41 km al ESTE de MIAHUATLAN, OAX",26/04/2022,13:40:10,revisado,4,abril
17/02/2018,16:11:00,3.7,15.8732,-98.048,16.8,"52 km al SUR de PINOTEPA NACIONAL, OAX",17/02/2018,22:11:00,revisado,2,febrero
07/06/2023,19:10:53,3.4,30.8923,-116.141,5.5,"23 km al NOROESTE de VICENTE GUERRERO, BC",08/06/2023,01:10:53,revisado,6,junio
20/11/2019,18:32:27,3.9,16.8133,-96.4255,58.3,"16 km al SURESTE de TLACOLULA, OAX",21/11/2019,00:32:27,revisado,11,noviembre
14/06/2017,02:36:33,2.9,14.6247,-91.9137,93.6,"26 km al ESTE de CD HIDALGO, CHIS",14/06/2017,07:36:33,revisado,6,junio
27/08/2023,12:47:10,4.1,17.0238,-95.5818,100.9,"60 km al NOROESTE de MATIAS ROMERO, OAX",27/08/2023,18:47:10,revisado,8,agosto
11/04/2022,21:24:19,3.9,17.0682,-100.024,14.3,"10 km al NORESTE de COYUCA DE BENITEZ, GRO",12/04/2022,02:24:19,revisado,4,abril
14/11/2004,23:23:19,3.8,16.01,-98.59,16,"68 km al SUROESTE de PINOTEPA NACIONAL, OAX",15/11/2004,05:23:19,revisado,11,noviembre
19/07/2023,09:09:33,3.3,16.7768,-99.3602,2.5,"4 km al SURESTE de SAN MARCOS, GRO",19/07/2023,15:09:33,revisado,7,julio
27/02/2015,23:34:15,3.9,16.3612,-98.461,10,"36 km al SUR de OMETEPEC, GRO",28/02/2015,05:34:15,revisado,2,febrero
09/01/2018,06:10:59,3.6,15.8868,-95.2325,14,"33 km al SUR de SALINA CRUZ, OAX",09/01/2018,12:10:59,revisado,1,enero
21/07/2024,10:55:52,3.2,31.12,-115.11,5.4,"28 km al NOROESTE de SAN FELIPE, BC ",21/07/2024,16:55:52,verificado,7,julio
11/09/2010,22:55:02,3.6,14.82,-92.88,45,"57 km al SUROESTE de HUIXTLA, CHIS",12/09/2010,03:55:02,revisado,9,septiembre
11/12/1998,22:22:44,4.3,15.76,-99.1,16,"119 km al SURESTE de SAN MARCOS, GRO",12/12/1998,04:22:44,revisado,12,diciembre
26/09/2018,22:38:27,3.5,16.1235,-98.1253,16.2,"25 km al SUROESTE de PINOTEPA NACIONAL, OAX",27/09/2018,03:38:27,revisado,9,septiembre
21/08/2021,06:14:18,3.7,31.1713,-116.317,17.4,"58 km al NOROESTE de VICENTE GUERRERO, BC",21/08/2021,11:14:18,revisado,8,agosto
08/06/2013,23:22:00,3.4,16.3593,-98.1782,9.7,"14 km al OESTE de PINOTEPA NACIONAL, OAX",09/06/2013,04:22:00,revisado,6,junio
10/11/2021,12:57:03,3,16.8677,-99.6923,28.1,"22 km al ESTE de ACAPULCO, GRO",10/11/2021,18:57:03,revisado,11,noviembre
18/09/2017,03:17:03,3.5,15.5382,-94.7752,16.1,"84 km al SURESTE de SALINA CRUZ, OAX",18/09/2017,08:17:03,revisado,9,septiembre
14/11/2023,11:00:46,3.9,16.019,-95.582,24.5,"45 km al SUROESTE de SALINA CRUZ, OAX",14/11/2023,17:00:46,revisado,11,noviembre
06/02/2017,02:31:08,3.7,15.9525,-93.89,84.9,"21 km al SUROESTE de TONALA, CHIS",06/02/2017,08:31:08,revisado,2,febrero
09/09/2021,06:32:37,3.6,16.9013,-93.9642,154.5,"34 km al NOROESTE de CINTALAPA, CHIS",09/09/2021,11:32:37,revisado,9,septiembre
26/02/2021,23:19:00,3.1,19.3148,-104.444,41.8,"15 km al NORESTE de CIHUATLAN, JAL",27/02/2021,05:19:00,revisado,2,febrero
10/07/2020,14:39:44,3.5,18.192,-103.206,5,"65 km al SUR de COALCOMAN, MICH",10/07/2020,19:39:44,revisado,7,julio
16/11/2010,00:35:46,3.7,14.4,-93.09,16,"105 km al SUROESTE de TAPACHULA, CHIS",16/11/2010,06:35:46,revisado,11,noviembre
03/03/2021,06:58:22,3.6,16.824,-94.9465,108,"11 km al SURESTE de MATIAS ROMERO, OAX",03/03/2021,12:58:22,revisado,3,marzo
10/02/2018,04:04:43,3.8,18.8092,-104.926,16.5,"61 km al SUROESTE de CIHUATLAN, JAL",10/02/2018,10:04:43,revisado,2,febrero
22/11/2017,10:19:06,3.9,15.1953,-94.5448,21,"130 km al SURESTE de SALINA CRUZ, OAX",22/11/2017,16:19:06,revisado,11,noviembre
02/09/2024,22:50:00,3.3,16.27,-98.03,7.5,"9 km al SURESTE de PINOTEPA NACIONAL, OAX ",03/09/2024,04:50:00,verificado,9,septiembre
10/04/2022,19:50:22,3.3,16.9528,-99.2578,44.2,"23 km al NORESTE de SAN MARCOS, GRO",11/04/2022,00:50:22,revisado,4,abril
21/02/2018,00:50:16,2.9,16.4787,-97.9813,10,"17 km al NORESTE de PINOTEPA NACIONAL, OAX",21/02/2018,06:50:16,revisado,2,febrero
08/09/2019,09:47:56,3.7,16.4398,-94.6562,92.4,"19 km al ESTE de UNION HIDALGO, OAX",08/09/2019,14:47:56,revisado,9,septiembre
23/05/2023,10:15:56,4,15.7588,-93.8212,87.7,"37 km al SUR de TONALA, CHIS",23/05/2023,16:15:56,revisado,5,mayo
19/02/2011,09:49:01,4.4,13.24,-91.61,5,"169 km al SURESTE de CD HIDALGO, CHIS",19/02/2011,15:49:01,revisado,2,febrero
12/05/2013,06:02:52,3.6,16.5662,-98.3235,5,"16 km al SURESTE de OMETEPEC, GRO",12/05/2013,11:02:52,revisado,5,mayo
11/05/2014,21:45:06,3,31.0592,-115.496,32,"60 km al NORESTE de VICENTE GUERRERO, BC",12/05/2014,02:45:06,revisado,5,mayo
17/04/2023,11:34:46,3.3,16.2147,-98.109,9.3,"15 km al SUROESTE de PINOTEPA NACIONAL, OAX",17/04/2023,17:34:46,revisado,4,abril
09/06/2022,19:44:56,3.8,15.8317,-95.109,13.3,"40 km al SUR de SALINA CRUZ, OAX",10/06/2022,00:44:56,revisado,6,junio
12/01/2016,01:19:36,3.7,16.8437,-100.505,18.9,"41 km al SUR de ATOYAC DE ALVAREZ, GRO",12/01/2016,07:19:36,revisado,1,enero
24/06/2022,22:43:29,3,17.0615,-99.612,37.2,"37 km al NORESTE de ACAPULCO, GRO",25/06/2022,03:43:29,revisado,6,junio
28/09/2022,15:41:09,2.7,18.5713,-103.235,29.5,"24 km al SUROESTE de COALCOMAN, MICH",28/09/2022,20:41:09,revisado,9,septiembre
18/03/2019,22:18:15,3.8,18.0625,-103.253,9.7,"80 km al SUR de COALCOMAN, MICH",19/03/2019,04:18:15,revisado,3,marzo
28/11/2019,03:34:05,3.5,16.7995,-94.4347,4.7,"55 km al NORESTE de UNION HIDALGO, OAX",28/11/2019,09:34:05,revisado,11,noviembre
26/08/2014,17:59:58,4.1,14.9602,-91.8112,191.1,"38 km al ESTE de CACAHOATAN, CHIS",26/08/2014,22:59:58,revisado,8,agosto
03/05/2018,02:44:48,3.3,27.8932,-111.965,10,"68 km al NORESTE de SANTA ROSALIA, BCS",03/05/2018,07:44:48,revisado,5,mayo
13/05/2020,20:31:15,3.8,17.679,-95.022,62.9,"23 km al SUROESTE de SAYULA DE ALEMAN, VER",14/05/2020,01:31:15,revisado,5,mayo
02/10/2017,15:01:14,3.8,16.4482,-94.952,77.9,"7 km al ESTE de JUCHITAN DE ZARAGOZA, OAX",02/10/2017,20:01:14,revisado,10,octubre
10/06/2011,02:36:30,3.5,13.82,-91.82,20,"101 km al SURESTE de CD HIDALGO, CHIS",10/06/2011,07:36:30,revisado,6,junio
24/03/2023,03:44:57,4.1,15.5268,-93.3825,89,"26 km al SUROESTE de PIJIJIAPAN, CHIS",24/03/2023,09:44:57,revisado,3,marzo
15/03/2020,13:11:41,3.7,15.2823,-94.3415,23.2,"109 km al SUROESTE de TONALA, CHIS",15/03/2020,19:11:41,revisado,3,marzo
01/09/1993,01:25:07,3.1,17.5,-101.18,10,"11 km al SURESTE de PETATLAN, GRO",01/09/1993,07:25:07,revisado,9,septiembre
15/03/2023,22:37:12,3.5,19.5377,-102.357,7.8,"6 km al NORESTE de PERIBAN, MICH",16/03/2023,04:37:12,revisado,3,marzo
17/02/2013,22:14:59,3.8,15.3865,-94.8478,16.1,"96 km al SURESTE de SALINA CRUZ, OAX",18/02/2013,04:14:59,revisado,2,febrero
26/12/2002,00:34:30,3.9,14.53,-92.32,142,"25 km al SUROESTE de CD HIDALGO, CHIS",26/12/2002,06:34:30,revisado,12,diciembre
04/02/2018,09:48:19,3.7,16.103,-95.2957,60.1,"14 km al SUROESTE de SALINA CRUZ, OAX",04/02/2018,15:48:19,revisado,2,febrero
02/12/2021,00:47:39,3.6,17.3212,-100.428,38.3,"12 km al NORTE de ATOYAC DE ALVAREZ, GRO",02/12/2021,06:47:39,revisado,12,diciembre
05/10/2020,19:44:49,3.4,16.557,-96.8233,10,"30 km al SUROESTE de OCOTLAN DE MORELOS, OAX",06/10/2020,00:44:49,revisado,10,octubre
18/03/2024,03:55:47,3.4,16.5132,-98.482,12.2,"20 km al SUROESTE de OMETEPEC, GRO",18/03/2024,09:55:47,revisado,3,marzo
23/07/2017,22:27:04,3.5,16.9387,-94.6093,110.9,"47 km al ESTE de MATIAS ROMERO, OAX",24/07/2017,03:27:04,revisado,7,julio
24/09/2022,08:17:35,1.4,22.8058,-102.584,2,"4 km al NORTE de ZACATECAS, ZAC",24/09/2022,13:17:35,revisado,9,septiembre
22/07/2008,19:57:03,4.1,14.74,-93.82,15,"123 km al SUROESTE de PIJIJIAPAN, CHIS",23/07/2008,00:57:03,revisado,7,julio
12/04/2017,01:36:04,3.7,16.7132,-94.2592,126.8,"57 km al OESTE de CINTALAPA, CHIS",12/04/2017,06:36:04,revisado,4,abril
14/09/2018,21:04:03,4,16.6418,-99.4367,5,"18 km al SUROESTE de SAN MARCOS, GRO",15/09/2018,02:04:03,revisado,9,septiembre
17/11/2005,23:20:30,4.1,14.81,-93.36,39,"86 km al SUROESTE de MAPASTEPEC, CHIS",18/11/2005,05:20:30,revisado,11,noviembre
28/05/2019,14:08:52,3.8,17.4442,-94.9917,114.4,"48 km al SUR de SAYULA DE ALEMAN, VER",28/05/2019,19:08:52,revisado,5,mayo
04/10/2019,00:19:24,3.9,16.1587,-97.5463,8,"20 km al NOROESTE de RIO GRANDE, OAX",04/10/2019,05:19:24,revisado,10,octubre
07/12/2018,20:09:08,3.6,18.1242,-103.354,11.6,"75 km al SUROESTE de COALCOMAN, MICH",08/12/2018,02:09:08,revisado,12,diciembre
07/11/2022,00:34:31,3.4,16.0105,-97.0218,30.8,"17 km al NORESTE de PUERTO ESCONDIDO, OAX",07/11/2022,06:34:31,revisado,11,noviembre
26/08/2024,14:49:10,3.4,16.78,-94.54,47.2,"46 km al NORESTE de UNION HIDALGO, OAX ",26/08/2024,20:49:10,verificado,8,agosto
07/11/2015,19:36:30,3.6,16.3967,-98.183,15.5,"15 km al NOROESTE de PINOTEPA NACIONAL, OAX",08/11/2015,01:36:30,revisado,11,noviembre
08/10/2024,02:05:55,1.5,23.03,-109.76,12.3,"6 km al SUROESTE de SAN JOSE DEL CABO, BCS ",08/10/2024,08:05:55,verificado,10,octubre
21/12/2022,06:27:21,3.7,16.0372,-99.2007,17.1,"86 km al SUR de SAN MARCOS, GRO",21/12/2022,12:27:21,revisado,12,diciembre
28/11/2024,18:14:35,4,14.389,-94.29,14,"185 km al SUROESTE de PIJIJIAPAN, CHIS ",29/11/2024,00:14:35,verificado,11,noviembre
26/04/2011,17:45:29,3.3,31.91,-115.43,8,"52 km al SUROESTE de GPE VICTORIA(KM.43), BC",26/04/2011,22:45:29,revisado,4,abril
18/09/1999,12:00:00,3.7,16.01,-98.16,18,"38 km al SUROESTE de PINOTEPA NACIONAL, OAX",18/09/1999,17:00:00,revisado,9,septiembre
03/02/2019,12:10:26,4.1,14.428,-92.6172,60,"57 km al SUROESTE de CD HIDALGO, CHIS",03/02/2019,18:10:26,revisado,2,febrero
09/04/2016,13:42:36,3.5,17.3928,-101.409,6,"21 km al SUROESTE de PETATLAN, GRO",09/04/2016,18:42:36,revisado,4,abril
15/10/2022,06:40:39,3.6,16.1378,-95.188,6.6,"5 km al SUR de SALINA CRUZ, OAX",15/10/2022,11:40:39,revisado,10,octubre
09/02/2018,00:01:09,3.4,16.2935,-97.9043,33.7,"17 km al SURESTE de PINOTEPA NACIONAL, OAX",09/02/2018,06:01:09,revisado,2,febrero
20/04/2003,19:54:56,3.5,17.01,-100.53,39,"24 km al SUROESTE de ATOYAC DE ALVAREZ, GRO",21/04/2003,00:54:56,revisado,4,abril
31/05/2019,04:05:56,3.7,16.1072,-97.5553,13.8,"17 km al NOROESTE de RIO GRANDE, OAX",31/05/2019,09:05:56,revisado,5,mayo
28/04/2013,23:39:32,3.9,15.9557,-94.3672,79.3,"59 km al SUROESTE de ARRIAGA , CHIS",29/04/2013,04:39:32,revisado,4,abril
18/08/2020,15:45:07,3.8,15.523,-94.874,22.2,"81 km al SURESTE de SALINA CRUZ, OAX",18/08/2020,20:45:07,revisado,8,agosto
30/03/2021,16:09:32,3.8,14.928,-94.3202,16.3,"142 km al SUROESTE de TONALA, CHIS",30/03/2021,22:09:32,revisado,3,marzo
10/07/2021,15:27:36,3.6,19.0302,-96.9577,61.8,"10 km al SURESTE de COSCOMATEPEC, VER",10/07/2021,20:27:36,revisado,7,julio
04/10/2017,18:56:18,3.7,16.5167,-95.0082,50.3,"9 km al NORTE de JUCHITAN DE ZARAGOZA, OAX",04/10/2017,23:56:18,revisado,10,octubre
01/05/2015,16:32:11,3.4,15.835,-96.848,6,"24 km al ESTE de PUERTO ESCONDIDO, OAX",01/05/2015,21:32:11,revisado,5,mayo
27/07/2010,18:16:09,4.2,32.28,-115.43,11,"31 km al OESTE de GPE VICTORIA(KM.43), BC",27/07/2010,23:16:09,revisado,7,julio
12/12/2010,08:39:11,3,15.14,-92.09,2,"19 km al NORESTE de CACAHOATAN, CHIS",12/12/2010,14:39:11,revisado,12,diciembre
19/01/2022,06:28:40,1.2,22.8168,-102.573,2,"5 km al NORTE de ZACATECAS, ZAC",19/01/2022,12:28:40,revisado,1,enero
23/07/2017,20:01:05,3.5,24.889,-109.354,10,"107 km al SUROESTE de LOS MOCHIS, SIN",24/07/2017,01:01:05,revisado,7,julio
19/10/2024,01:33:55,2.9,30.928,-115.578,10.4,"45 km al NORESTE de VICENTE GUERRERO, BC ",19/10/2024,07:33:55,verificado,10,octubre
29/01/2022,11:11:28,3,31.0083,-115.224,14.4,"37 km al OESTE de SAN FELIPE, BC",29/01/2022,17:11:28,revisado,1,enero
22/05/2016,20:14:52,3.3,16.9215,-99.0207,4.3,"42 km al NORESTE de SAN MARCOS, GRO",23/05/2016,01:14:52,revisado,5,mayo
05/09/2018,23:57:52,3.6,19.7933,-104.921,30,"55 km al NOROESTE de CASIMIRO CASTILLO, JAL",06/09/2018,04:57:52,revisado,9,septiembre
24/09/2010,06:23:53,3.6,30.97,-115.7,29,"39 km al NORESTE de VICENTE GUERRERO, BC",24/09/2010,11:23:53,revisado,9,septiembre
11/07/2017,05:37:54,3.5,17.7165,-101.631,46.8,"12 km al NOROESTE de ZIHUATANEJO, GRO",11/07/2017,10:37:54,revisado,7,julio
03/11/2024,07:17:01,3.7,18.635,-102.629,71.8,"58 km al SUROESTE de APATZINGAN, MICH ",03/11/2024,13:17:01,verificado,11,noviembre
24/09/2022,00:31:40,3.5,18.0517,-103.214,1.1,"80 km al SUR de COALCOMAN, MICH",24/09/2022,05:31:40,revisado,9,septiembre
24/06/2023,17:55:40,3.9,15.118,-94.1893,4.2,"117 km al SUROESTE de TONALA, CHIS",24/06/2023,23:55:40,revisado,6,junio
03/12/2017,02:06:30,3.5,16.505,-95.1502,82.6,"8 km al SUROESTE de CD IXTEPEC, OAX",03/12/2017,08:06:30,revisado,12,diciembre
22/11/2020,18:41:47,3,17.6313,-97.9012,61.7,"23 km al SUROESTE de H HUAJUAPAN DE LEON, OAX",23/11/2020,00:41:47,revisado,11,noviembre
23/09/2020,00:11:53,3.6,15.5768,-94.979,17.7,"71 km al SURESTE de SALINA CRUZ, OAX",23/09/2020,05:11:53,revisado,9,septiembre
05/02/2020,20:32:04,3.8,17.0998,-103.323,16.1,"148 km al SUROESTE de LA MIRA, MICH",06/02/2020,02:32:04,revisado,2,febrero
07/11/2018,18:30:01,3.7,16.1947,-95.2505,84.7,"6 km al OESTE de SALINA CRUZ, OAX",08/11/2018,00:30:01,revisado,11,noviembre
27/10/2022,13:37:24,3.7,16.631,-93.9575,135,"26 km al SUROESTE de CINTALAPA, CHIS",27/10/2022,18:37:24,revisado,10,octubre
19/09/2017,17:00:57,3.7,17.0328,-95.5488,19.2,"57 km al NOROESTE de MATIAS ROMERO, OAX",19/09/2017,22:00:57,revisado,9,septiembre
19/08/2017,12:59:42,3.6,17.3312,-101.251,12.9,"23 km al SUR de PETATLAN, GRO",19/08/2017,17:59:42,revisado,8,agosto
13/03/2021,23:59:51,3.5,17.5748,-103.54,15.9,"138 km al SUROESTE de LA MIRA, MICH",14/03/2021,05:59:51,revisado,3,marzo
09/07/2015,15:47:03,4.1,15.7112,-94.5375,17.9,"88 km al SURESTE de SALINA CRUZ, OAX",09/07/2015,20:47:03,revisado,7,julio
14/04/2017,13:47:43,3.5,15.1437,-92.8657,87.7,"33 km al SUR de MAPASTEPEC, CHIS",14/04/2017,18:47:43,revisado,4,abril
14/03/1979,16:05:08,4.8,17.29,-101.13,33,"31 km al SURESTE de PETATLAN, GRO",14/03/1979,22:05:08,revisado,3,marzo
04/07/2021,05:06:49,3.5,19.565,-102.102,23.2,"10 km al SUROESTE de PARACHO, MICH",04/07/2021,10:06:49,revisado,7,julio
08/04/2019,14:24:17,3.8,16.782,-94.983,62.9,"12 km al SURESTE de MATIAS ROMERO, OAX",08/04/2019,19:24:17,revisado,4,abril
11/10/2020,23:46:29,3.8,14.4238,-93.8283,10,"151 km al SUROESTE de MAPASTEPEC, CHIS",12/10/2020,04:46:29,revisado,10,octubre
04/01/2017,22:12:14,3.4,16.2655,-98.2137,9.7,"19 km al SUROESTE de PINOTEPA NACIONAL, OAX",05/01/2017,04:12:14,revisado,1,enero
30/03/2015,04:00:56,3.7,16.8818,-100.117,13.2,"14 km al SUR de COYUCA DE BENITEZ, GRO",30/03/2015,10:00:56,revisado,3,marzo
13/09/2021,19:23:11,3.1,16.8015,-99.8152,9.5,"12 km al SURESTE de ACAPULCO, GRO",14/09/2021,00:23:11,revisado,9,septiembre
25/11/2020,10:33:56,3.8,19.99,-102.947,9.8,"21 km al SURESTE de TIZAPAN EL ALTO, JAL",25/11/2020,16:33:56,revisado,11,noviembre
18/06/2020,18:26:22,3.7,17.4028,-94.8463,129.5,"54 km al SUR de SAYULA DE ALEMAN, VER",18/06/2020,23:26:22,revisado,6,junio
12/10/2021,17:36:17,3.8,21.2848,-106.299,15.6,"121 km al OESTE de LAS VARAS, NAY",12/10/2021,22:36:17,revisado,10,octubre
03/01/2016,23:08:10,3.7,15.657,-93.7815,86,"48 km al SUR de TONALA, CHIS",04/01/2016,05:08:10,revisado,1,enero
11/05/2018,23:38:22,3.6,16.27,-95.2028,12.1,"7 km al SURESTE de S BLAS ATEMPA, OAX",12/05/2018,04:38:22,revisado,5,mayo
10/02/2019,11:09:58,3.6,16.2443,-98.1138,9.5,"13 km al SUROESTE de PINOTEPA NACIONAL, OAX",10/02/2019,17:09:58,revisado,2,febrero
05/10/2015,12:08:37,3.4,18.2015,-103.184,12.3,"64 km al SUR de COALCOMAN, MICH",05/10/2015,17:08:37,revisado,10,octubre
23/05/2018,20:32:08,3.5,16.1303,-98.2908,6,"35 km al SUROESTE de PINOTEPA NACIONAL, OAX",24/05/2018,01:32:08,revisado,5,mayo
08/04/2020,17:24:15,3.5,16.5365,-98.6242,17.3,"28 km al SUROESTE de OMETEPEC, GRO",08/04/2020,22:24:15,revisado,4,abril
11/03/2022,03:03:31,3.1,16.7632,-99.7475,5,"20 km al SURESTE de ACAPULCO, GRO",11/03/2022,09:03:31,revisado,3,marzo
14/01/2019,14:25:47,3.6,15.6262,-95.5922,15.1,"60 km al SURESTE de CRUCECITA, OAX",14/01/2019,20:25:47,revisado,1,enero
20/07/2022,07:10:25,3.8,15.4265,-94.684,35.3,"100 km al SURESTE de SALINA CRUZ, OAX",20/07/2022,12:10:25,revisado,7,julio
30/01/2020,20:08:27,3.6,19.5115,-102.047,28.8,"10 km al NORTE de URUAPAN, MICH",31/01/2020,02:08:27,revisado,1,enero
29/05/2024,15:34:01,3.2,31.42,-115.51,10,"78 km al NOROESTE de SAN FELIPE, BC ",29/05/2024,21:34:01,verificado,5,mayo
25/02/2018,20:41:05,3.5,15.9948,-97.8878,16.2,"42 km al SURESTE de PINOTEPA NACIONAL, OAX",26/02/2018,02:41:05,revisado,2,febrero
20/03/2018,14:44:52,3.4,15.8867,-98.516,5,"71 km al SUROESTE de PINOTEPA NACIONAL, OAX",20/03/2018,20:44:52,revisado,3,marzo
22/04/2018,12:22:42,3.5,18.0953,-103.164,12.9,"75 km al SUR de COALCOMAN, MICH",22/04/2018,17:22:42,revisado,4,abril
10/12/2016,06:14:08,3.7,16.2668,-96.4698,58.7,"15 km al SURESTE de MIAHUATLAN, OAX",10/12/2016,12:14:08,revisado,12,diciembre
08/09/2022,18:20:33,3.5,16.0812,-97.3895,11.1,"9 km al NORESTE de RIO GRANDE, OAX",08/09/2022,23:20:33,revisado,9,septiembre
13/10/2017,03:05:36,3.9,15.2505,-94.5922,21.5,"122 km al SURESTE de SALINA CRUZ, OAX",13/10/2017,08:05:36,revisado,10,octubre
23/04/2021,18:41:07,3.4,17.3677,-101.508,5.8,"31 km al SUR de ZIHUATANEJO, GRO",23/04/2021,23:41:07,revisado,4,abril
03/03/2017,01:09:22,3.3,18.0902,-100.697,56.7,"30 km al SUR de CD ALTAMIRANO, GRO",03/03/2017,07:09:22,revisado,3,marzo
18/04/2019,17:51:44,3,32.428,-115.165,8.8,"17 km al NOROESTE de GPE VICTORIA(KM.43), BC",18/04/2019,22:51:44,revisado,4,abril
30/11/2021,05:59:45,3.5,16.535,-98.5988,7,"26 km al SUROESTE de OMETEPEC, GRO",30/11/2021,11:59:45,revisado,11,noviembre
12/10/2007,04:41:34,4.6,13.41,-92.78,16,"156 km al SUROESTE de CD HIDALGO, CHIS",12/10/2007,09:41:34,revisado,10,octubre
27/01/2017,08:31:15,3.6,17.0887,-95.0518,122.2,"24 km al NORTE de MATIAS ROMERO, OAX",27/01/2017,14:31:15,revisado,1,enero
25/12/2017,01:12:45,3.6,16.4695,-95.1617,85.8,"12 km al SUROESTE de CD IXTEPEC, OAX",25/12/2017,07:12:45,revisado,12,diciembre
10/06/2020,13:41:42,3.2,16.729,-97.192,65.4,"53 km al SUROESTE de CUILAPAM, OAX",10/06/2020,18:41:42,revisado,6,junio
30/06/2018,04:57:58,3.3,16.2305,-98.0607,7.1,"12 km al SUR de PINOTEPA NACIONAL, OAX",30/06/2018,09:57:58,revisado,6,junio
15/08/2007,16:17:00,3.5,16.86,-100.36,7,"33 km al SUROESTE de COYUCA DE BENITEZ, GRO",15/08/2007,21:17:00,revisado,8,agosto
04/06/2017,04:42:25,4.2,16.7293,-94.2918,118.1,"61 km al OESTE de CINTALAPA, CHIS",04/06/2017,09:42:25,revisado,6,junio
28/10/2010,23:16:38,3.9,16.04,-98.3,7,"43 km al SUROESTE de PINOTEPA NACIONAL, OAX",29/10/2010,04:16:38,revisado,10,octubre
23/02/2024,16:51:55,3.6,16.1993,-97.4767,3.2,"21 km al NORTE de RIO GRANDE, OAX",23/02/2024,22:51:55,revisado,2,febrero
09/07/2024,19:46:38,2.9,31.36,-115.47,10.4,"71 km al NOROESTE de SAN FELIPE, BC ",10/07/2024,01:46:38,verificado,7,julio
25/08/2019,12:46:12,3.1,16.839,-100.095,3.7,"19 km al SUR de COYUCA DE BENITEZ, GRO",25/08/2019,17:46:12,revisado,8,agosto
05/02/2022,21:26:40,3.6,17.0953,-94.8927,131.2,"29 km al NORESTE de MATIAS ROMERO, OAX",06/02/2022,03:26:40,revisado,2,febrero
10/11/2015,01:20:39,3.6,17.2283,-100.238,41.1,"21 km al ESTE de ATOYAC DE ALVAREZ, GRO",10/11/2015,07:20:39,revisado,11,noviembre
16/01/2019,20:19:34,3.8,18.8603,-99.0572,19,"3 km al SUR de YAUTEPEC, MOR",17/01/2019,02:19:34,revisado,1,enero
30/12/2022,13:21:47,3.5,16.5632,-98.139,23,"26 km al NOROESTE de PINOTEPA NACIONAL, OAX",30/12/2022,19:21:47,revisado,12,diciembre
12/09/2005,10:45:14,3.6,18.22,-101.02,55,"40 km al SUROESTE de CD ALTAMIRANO, GRO",12/09/2005,15:45:14,revisado,9,septiembre
02/12/2003,01:28:11,4,18.4,-103.32,5,"45 km al SUROESTE de COALCOMAN, MICH",02/12/2003,07:28:11,revisado,12,diciembre
